# t (s)	mx ()	my ()	mz ()
5.122291799591004e-09	-0.008124660405710233	0.0004702759158662106	0.00016881798518599537
5.131893186156713e-09	-0.008136120773940327	0.0004666777517170861	0.00016881489434454058
5.141533206461224e-09	-0.008147600772552792	0.0004630668938832085	0.0001688118270972954
5.150226056768967e-09	-0.008157932393796656	0.0004598076369604681	0.00016880890141530769
5.161005276026192e-09	-0.008170710262689609	0.0004557708564552812	0.0001688055038491284
5.174923509747969e-09	-0.00818716505320326	0.00045055776303735387	0.00016880086758694622
5.180642864020975e-09	-0.008193908844561794	0.00044841795698227	0.0001687991806009614
5.193310078666941e-09	-0.008208817364956515	0.0004436775971474554	0.00016879508700559952
5.203898224895279e-09	-0.008221243396996234	0.0004397149024603447	0.00016879160685968672
5.213334099640484e-09	-0.008232289262152456	0.0004361858693452849	0.00016878853961244155
5.22273417530762e-09	-0.00824327170607333	0.00043267221965487024	0.0001687855313507203
5.2329346271262345e-09	-0.008255158657612604	0.00042885580906714554	0.00016878220456716973
5.241289973700291e-09	-0.008264874941870662	0.00042573132226951695	0.00016877958560990655
5.25189430199213e-09	-0.008277177906513222	0.00042176985448130435	0.00016877602288426017
5.261450977056331e-09	-0.008288241137007693	0.0004181986821079375	0.00016877299102832936
5.275279998171517e-09	-0.008304202902917992	0.0004130352309069631	0.000168768366563252
5.2812617717034435e-09	-0.008311092412114885	0.0004108006705062124	0.0001687663846496474
5.293447165649156e-09	-0.008325094159847087	0.00040625283942155745	0.00016876238543112387
5.304329555065999e-09	-0.008337563982739783	0.00040219472975091175	0.00016875881090837276
5.310125648331077e-09	-0.00834419301186293	0.00040003099916731546	0.00016875691157450167
5.3218819082061594e-09	-0.008357610378212295	0.00039564717143343993	0.0001687530657183404
5.333014637787697e-09	-0.008370280280002217	0.000391496737620714	0.00016874939681875097
5.342376107932118e-09	-0.008380907867011034	0.00038800755512563204	0.00016874635316571537
5.35139549344375e-09	-0.008391126236048922	0.00038464828234848885	0.00016874334490399413
5.361719817206136e-09	-0.008402796498367426	0.0003808061540723237	0.00016874002991754835
5.3711060655182926e-09	-0.00841338104953797	0.00037731104943063766	0.00016873693907609358
5.385298488572001e-09	-0.00842934055040415	0.00037202924967441803	0.0001687323146110162
5.3943508271420735e-09	-0.008439490213103747	0.0003686619784602277	0.00016872942432034286
5.404444560045619e-09	-0.008450782968068997	0.00036490738470159847	0.00016872590878311568
5.414191760158586e-09	-0.008461661974975079	0.00036128911828591317	0.00016872278255034655
5.422250702316537e-09	-0.008470639854850175	0.000358291757089493	0.00016872008101334983
5.43413046555979e-09	-0.008483839776964066	0.00035387725688316556	0.00016871599921509277
5.4411238951649435e-09	-0.008491593022985203	0.00035128092646694937	0.00016871367518544927
5.4526760413322194e-09	-0.008504371646892862	0.00034699279684712384	0.0001687100652713838
5.461213787699601e-09	-0.008513794985444797	0.00034382558093594873	0.00016870730474886312
5.471045739278282e-09	-0.008524618876277304	0.00034017756222198505	0.0001687040369508365
5.480729837875596e-09	-0.008535259298536131	0.00033659046375715285	0.00016870083993543862
5.495597323772371e-09	-0.00855154345572611	0.000331079115935945	0.0001686959559340559
5.500221072370772e-09	-0.008556596014142066	0.00032936775713259523	0.00016869436332490938
5.513886441324853e-09	-0.008571497739404427	0.0003243067755838198	0.00016868990401929906
5.524801673487472e-09	-0.008583365060561331	0.0003202668806429686	0.00016868621152550003
5.532827609743049e-09	-0.008592069625112669	0.000317298139222767	0.00016868361616244638
5.542533841057486e-09	-0.008602578674812563	0.0003137086813369769	0.00016868043094415332
5.552684187481159e-09	-0.008613539978321656	0.00030995562120197023	0.00016867713955191714
5.560718187576564e-09	-0.008622196976946484	0.0003069878943327805	0.00016867448520333956
5.572023525926782e-09	-0.00863435120369186	0.00030281110578795543	0.00016867068653559747
5.580766648925144e-09	-0.008643728486346697	0.00029958426730917575	0.00016866771366519056
5.591462927975723e-09	-0.008655173754282663	0.00029563745152511126	0.00016866422172217297
5.600764374620936e-09	-0.008665103707702664	0.00029220815113393937	0.00016866101290967028
